step,mag_x,mag_y,mag_z,pred_x,pred_y,pred_z,meas_x,meas_y,meas_z,meas_ref_err_xy,meas_ref_idx,meas_ref_x,meas_ref_y,meas_ref_z,raw_model_err_xy,nom_corr_resid_xy,pred0_current_resid_xy,nom_ref_err_xy,pred_ref_err_xy,one_step_pred_err_xy,pred_meas_err_xy,pred_meas_err_x,pred_meas_err_y,pred_meas_err_z,model_bias_x,model_bias_y,model_bias_z,i_ref,N_nodes_active,using_upgraded_nodes,left_wall_tan_x,left_wall_tan_y,right_wall_tan_x,right_wall_tan_y,dist_left_center_mm,dist_right_center_mm,dist_left_edge_mm,dist_right_edge_mm,closest_distance_mm,beam_left_wall_angle_deg,beam_right_wall_angle_deg,err_to_center,jac_prev_step,jac_dx_pred_x,jac_dx_pred_y,jac_dx_pred_z,jac_dx_real_x,jac_dx_real_y,jac_dx_real_z,jac_dx_pred_x_mm,jac_dx_pred_y_mm,jac_dx_pred_z_mm,jac_dx_real_x_mm,jac_dx_real_y_mm,jac_dx_real_z_mm,jac_pred_xy_mm,jac_real_xy_mm,jac_gain_real_over_pred,jac_cos_xy,jac_err_x_mm,jac_err_y_mm,jac_err_z_mm,jac_err_xy_mm,jac_err_xyz_mm,jac_interpretation,case,run_id,run_name,meas_ref_err_xy_mm,raw_model_err_xy_mm,nom_corr_resid_xy_mm,pred0_current_resid_xy_mm,nom_ref_err_xy_mm,pred_ref_err_xy_mm,one_step_pred_err_xy_mm,pred_meas_err_xy_mm,err_to_center_mm,jac_gain_abs_err_from_1,jac_angle_xy_deg
0,0.6736693443221363,-0.6812715642437736,-0.0999971071030955,0.8120909936524646,-0.6822183880555707,-0.1000093545607496,0.8130818070442528,-0.6823643346923298,-0.100009582340651,0.0009872990786823,76,0.8120975623156796,-0.6822867345309706,-0.1000102088897803,0.0008204024976108,3.853202396831701e-12,0.0010015046670525,0.0009872990781919,6.8661401354904e-05,,0.0010015046670525,0.0009908133917881,-0.0001459466367591,-2.2777990135725015e-07,-0.0006632957491979,-0.0004828032800033,-5.7542238490193576e-06,71,8,False,-0.2753052413463592,-10.0,-0.7251644134521484,-10.0,3.4401064415973224,3.4457807230953676,3.4401064415973224,3.4457807230953676,3.4401064415973224,6.2689208984375,8.839569091796875,5.917977977367247e-05,,,,,,,,,,,,,,,,,,,,,,,,BC,0,Proper-Research,0.9872990786822999,0.8204024976108,3.8532023968317e-09,1.0015046670525,0.9872990781919001,0.06866140135490399,,1.0015046670525,0.05917977977367247,,
1,0.6735188161175762,-0.6763312185954944,-0.1000060268030348,0.8116945480430451,-0.6823750007020246,-0.1000093241676518,0.8125241490560859,-0.6822764530039656,-0.1000099373109138,,-1,,,,,,,,,,0.0008354337134872,0.0008296010130408,9.85476980590594e-05,-6.131432619405075e-07,,,,74,8,False,-0.4534422755241394,-10.0,-1.3818671703338623,-10.0,3.5113604623060155,3.384600412922964,3.5113604623060155,3.384600412922964,3.384600412922964,5.5071563720703125,10.778594970703123,5.917977977367247e-05,0.0,-0.0009908133917882,0.0001459466367591,2.2777990135577994e-07,-0.0005576579881668,8.788168836426635e-05,-3.549702628086182e-07,-0.9908133917882178,0.1459466367591441,0.0002277799013557,-0.5576579881668708,0.0878816883642663,-0.0003549702628086,1.001504667052619,0.5645401871577221,0.5636920177870415,0.9999476598785996,0.433155403621347,-0.0580649483948778,-0.0005827501641643,0.4370299096383128,0.4370302981673303,direction_ok_jac_too_sensitive,BC,0,Proper-Research,,,,,,,,0.8354337134872,0.05917977977367247,0.4363079822129585,0.5862149465561323
2,0.6735891164152695,-0.6699357392185901,-0.1000117479297836,0.8112717909812099,-0.6822242421404361,-0.1000092562425129,0.8116275329690313,-0.6818675365592527,-0.1000105079013262,,-1,,,,,,,,,,0.0005037769680587,0.0003557419878214,0.0003567055811833,-1.2516588133171247e-06,,,,78,8,False,-0.9308996796607972,-10.0,-3.930719375610352,-10.0,3.854801059752503,3.0752258710692786,3.854801059752503,3.0752258710692786,3.0752258710692786,6.427276611328125,22.567352294921875,5.917977977367247e-05,,,,,,,,,,,,,,,,,,,,,,,,BC,0,Proper-Research,,,,,,,,0.5037769680587,0.05917977977367247,,
3,0.674492046936861,-0.6683840153750864,-0.0999932759476138,0.8108552221103015,-0.6820750574701855,-0.1000092002197264,0.8112320623530567,-0.6814340067990367,-0.1000107594398513,,-1,,,,,,,,,,0.0007436091255089,0.0003768402427551,0.0006410506711488,-1.5592201249303717e-06,,,,81,8,False,-1.2076421976089478,-10.0,-5.6041388511657715,-10.0,4.222029608831463,2.7252020111677666,4.222029608831463,2.7252020111677666,2.7252020111677666,6.5238800048828125,28.904815673828125,5.917977977367247e-05,,,,,,,,,,,,,,,,,,,,,,,,BC,0,Proper-Research,,,,,,,,0.7436091255089,0.05917977977367247,,
4,0.6760218244504805,-0.6677768608991683,-0.0999917440952407,0.8104445853077739,-0.6819168049229966,-0.1000095424531054,0.8108433660078224,-0.6813015689188451,-0.100011006822597,,-1,,,,,,,,,,0.0007331721404523,0.0003987807000485,0.0006152360041514,-1.4643694915689176e-06,,,,83,8,False,-1.532448172569275,-10.0,-7.360301494598389,-10.0,4.272553820561825,2.695468223310172,4.272553820561825,2.695468223310172,2.695468223310172,8.286651611328125,35.92832946777344,5.917977977367247e-05,,,,,,,,,,,,,,,,,,,,,,,,BC,0,Proper-Research,,,,,,,,0.7331721404523,0.05917977977367247,,
5,0.6784981600420251,-0.6641984943663187,-0.1000112764002499,0.8100568008800552,-0.6819154498344483,-0.10001070901644,0.8104744208036405,-0.6802057831301597,-0.1000112411295194,,-1,,,,,,,,,,0.0017599337033901,0.0004176199235853,0.0017096667042886,-5.321130794044837e-07,,,,87,8,False,-1.8762003183364868,-10.0,-9.016890525817873,-10.0,5.21340027000565,1.792157547246518,5.21340027000565,1.792157547246518,1.792157547246518,7.639724731445312,39.0540771484375,5.917977977367247e-05,,,,,,,,,,,,,,,,,,,,,,,,BC,0,Proper-Research,,,,,,,,1.7599337033901001,0.05917977977367247,,
6,0.6823546655320731,-0.6551126420288467,-0.1000073291731215,0.8096711107747524,-0.6817803513045557,-0.1000114963307866,0.8099925327004243,-0.6797485816832873,-0.100011547670785,,-1,,,,,,,,,,0.0020570366667154,0.0003214219256718,0.0020317696212683,-5.1339998433097556e-08,,,,93,8,False,-2.330104351043701,-10.0,-11.044415473937988,-10.0,5.249923410959354,1.6265218928566585,5.249923410959354,1.6265218928566585,1.6265218928566585,8.961654663085938,43.68638610839844,5.917977977367247e-05,,,,,,,,,,,,,,,,,,,,,,,,BC,0,Proper-Research,,,,,,,,2.0570366667154,0.05917977977367247,,
7,0.6874445124878205,-0.6443412583442993,-0.099989818492237,0.8092918213622707,-0.681449975235277,-0.1000111077574348,0.8096789204615582,-0.6796338627976711,-0.1000117472627423,,-1,,,,,,,,,,0.0018569087480799,0.0003870990992874,0.0018161124376058,-6.395053074870205e-07,,,,95,8,False,-2.639267921447754,-10.0,-12.184897422790527,-10.0,5.089327400122784,1.7211656253413707,5.089327400122784,1.7211656253413707,1.7211656253413707,10.385040283203123,46.224945068359375,5.917977977367247e-05,,,,,,,,,,,,,,,,,,,,,,,,BC,0,Proper-Research,,,,,,,,1.8569087480799,0.05917977977367247,,
8,0.6923885983311864,-0.632745741234216,-0.0999899474197688,0.8089526120012239,-0.6812005869042905,-0.1000114927742222,0.8093038929319344,-0.6794457294497185,-0.1000119859146363,,-1,,,,,,,,,,0.0017896711927468,0.0003512809307104,0.001754857454572,-4.931404141705897e-07,,,,98,8,False,-3.048147201538086,-10.0,-13.181344985961914,-10.0,4.9303757501425025,1.8277524317068128,4.9303757501425025,1.8277524317068128,1.8277524317068128,11.157913208007812,47.020233154296875,5.917977977367247e-05,,,,,,,,,,,,,,,,,,,,,,,,BC,0,Proper-Research,,,,,,,,1.7896711927467999,0.05917977977367247,,
9,0.6980343130551687,-0.6182710247363641,-0.0999842194116987,0.8086405756813411,-0.6809293390833231,-0.1000118987801609,0.8091673888910145,-0.6792085182601331,-0.1000120726922183,,-1,,,,,,,,,,0.0017996545400189,0.0005268132096734,0.00172082082319,-1.739120573801545e-07,,,,99,8,False,-3.2056145668029785,-10.0,-13.463558197021484,-10.0,4.983061246548914,1.7550077695141226,4.983061246548914,1.7550077695141226,1.7550077695141226,10.195388793945312,45.818603515625,5.917977977367247e-05,,,,,,,,,,,,,,,,,,,,,,,,BC,0,Proper-Research,,,,,,,,1.7996545400189,0.05917977977367247,,
