k,stage,controller,solver_mode,inverse_sequence_mode,rollout_steps_used,was_applied,ref_idx,ref_s_mm,ref_x_mm,ref_y_mm,ref_z_mm,pred_x_mm,pred_y_mm,pred_z_mm,nl_x_mm,nl_y_mm,nl_z_mm,actual_x_mm,actual_y_mm,actual_z_mm,linearisation_err_xy_mm,linearisation_err_xyz_mm,execution_err_xy_mm,execution_err_xyz_mm,plant_vs_nl_err_xy_mm,plant_vs_nl_err_xyz_mm,tracking_pred_xy_mm,tracking_nl_xy_mm,tracking_actual_xy_mm,pred_step_mm,actual_step_mm,local_gain,direction_error_deg,u_plan_vx,u_applied_vx,u_plan_vy,u_applied_vy,u_plan_vz,u_applied_vz,u_plan_wx,u_applied_wx,u_plan_wy,u_applied_wy,u_plan_wz,u_applied_wz,u_plan_dL,u_applied_dL
0,0,sqp_full,sqp_full,,10,1,34,13.737373737373817,784.395453853126,-709.9360621727807,-100.00874548336117,nan,nan,nan,nan,nan,nan,785.1328220229549,-709.9273209195972,-100.0000042273983,nan,nan,nan,nan,nan,nan,nan,nan,0.7374199803259632,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,sqp_full,sqp_full,,10,1,35,14.141414141414254,783.9914136128369,-709.9363193927978,-100.00900270346003,nan,nan,nan,nan,nan,nan,785.1328220229549,-709.9273209195972,-100.0000042273983,nan,nan,nan,nan,nan,nan,nan,nan,1.1414438800080373,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,sqp_full,sqp_full,,10,1,36,14.545454545454689,783.5873733725479,-709.9365766128149,-100.00925992355889,nan,nan,nan,nan,nan,nan,785.1328220229549,-709.9273209195972,-100.0000042273983,nan,nan,nan,nan,nan,nan,nan,nan,1.5454763663355129,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,sqp_full,sqp_full,,10,1,38,15.353534106653894,782.7792946873245,-709.9361201308938,-100.0097743637566,nan,nan,nan,nan,nan,nan,785.1328220229549,-709.9273209195972,-100.0000042273983,nan,nan,nan,nan,nan,nan,nan,nan,2.3535437845255,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,sqp_full,sqp_full,,10,1,39,15.75756018496314,782.3753401692414,-709.9285205840619,-100.01003158385546,nan,nan,nan,nan,nan,nan,785.1328220229549,-709.9273209195972,-100.0000042273983,nan,nan,nan,nan,nan,nan,nan,nan,2.7574821146751662,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5,sqp_full,sqp_full,,10,1,40,16.16156091314024,781.9719454012611,-709.9064030938894,-100.01028880395431,nan,nan,nan,nan,nan,nan,785.1328220229549,-709.9273209195972,-100.0000042273983,nan,nan,nan,nan,nan,nan,nan,nan,3.1609458351895734,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,sqp_full,sqp_full,,10,1,41,16.565537596047157,781.5701983813706,-709.8640188258254,-100.01054602405317,nan,nan,nan,nan,nan,nan,785.1328220229549,-709.9273209195972,-100.0000042273983,nan,nan,nan,nan,nan,nan,nan,nan,3.5631859854141013,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,sqp_full,sqp_full,,10,1,43,17.37336570618065,780.781341568637,-709.6928646982645,-100.01106046425089,nan,nan,nan,nan,nan,nan,785.1328220229549,-709.9273209195972,-100.0000042273983,nan,nan,nan,nan,nan,nan,nan,nan,4.357792085911406,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,sqp_full,sqp_full,,10,1,44,17.77721248180147,780.4013315232498,-709.5561733765867,-100.01131768434975,nan,nan,nan,nan,nan,nan,785.1328220229549,-709.9273209195972,-100.0000042273983,nan,nan,nan,nan,nan,nan,nan,nan,4.746024952260718,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9,sqp_full,sqp_full,,10,1,45,18.18102465443593,780.0372607395389,-709.381483167778,-100.01157490444861,nan,nan,nan,nan,nan,nan,785.1328220229549,-709.9273209195972,-100.0000042273983,nan,nan,nan,nan,nan,nan,nan,nan,5.124713030439791,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10,sqp_full,sqp_full,,10,0,46,18.584818278627093,779.694085760335,-709.168691818274,-100.01183212454747,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan
0,11,sqp_full,sqp_full,,10,0,48,19.39232947589761,779.0958400067855,-708.6284079375882,-100.01234656474519,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan
0,12,sqp_full,sqp_full,,10,0,49,19.796049457600816,778.8516029037007,-708.3069456615106,-100.01260378484403,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan
0,13,sqp_full,sqp_full,,10,0,50,20.199763029884686,778.6495236205568,-707.957448099848,-100.01286100494289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan
0,14,sqp_full,sqp_full,,10,0,51,20.60348301158792,778.4927738423148,-707.5854007043654,-100.01311822504175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan
0,0,sqp_full,sqp_full,,10,1,34,13.737373737373817,784.395453853126,-709.9360621727807,-100.00874548336117,784.6330751085793,-709.9356901877832,-100.00309171418264,784.633075225408,-709.9357036099923,-100.00309224539821,784.633075225408,-709.9357036099923,-100.00309224539821,1.3422717559197273e-05,1.3433225102062256e-05,1.3422717559197273e-05,1.3433225102062256e-05,0.0,0.0,0.23762154661564286,0.2376216428115421,0.2376216428115421,0.49982651829089425,0.49982662967987584,1.000000222494157,0.0015398157429556633,-0.0005091141221367156,-0.0005091141221367156,-0.046359019068406296,-0.046359019068406296,0.0,0.0,0.0,0.0,-0.234188552632435,-0.234188552632435,0.0046779310420856325,0.0046779310420856325,0.04997505816392069,0.04997505816392069
0,1,sqp_full,sqp_full,,10,1,35,14.141414141414254,783.9914136128369,-709.9363193927978,-100.00900270346003,784.132940844513,-709.9362328078522,-100.00548934971452,784.1329409858831,-709.9362657473504,-100.00549077186348,784.1329409858831,-709.9362657473504,-100.00549077186348,3.293980149474273e-05,3.297048725998542e-05,3.293980149474273e-05,3.297048725998542e-05,0.0,0.0,0.14152725816194145,0.14152738321323732,0.14152738321323732,0.5001403055001434,0.500140306786755,1.0000000018094914,0.0022382191929795747,-0.0019160358569928967,-0.0019160358569928967,0.001465388377511964,0.001465388377511964,0.0,0.0,0.0,0.0,-0.14512366360219772,-0.14512366360219772,0.0011539731059745115,0.0011539731059745115,0.05001354871548255,0.05001354871548255
0,2,sqp_full,sqp_full,,10,1,36,14.545454545454689,783.5873733725479,-709.9365766128149,-100.00925992355889,783.6330603420669,-709.9363340730267,-100.00730318848095,783.6330605088308,-709.9364024442932,-100.00730670892723,783.6330605088308,-709.9364024442932,-100.00730670892723,6.837146991312062e-05,6.84620437914556e-05,6.837146991312062e-05,6.84620437914556e-05,0.0,0.0,0.045687613303605254,0.0456874682642871,0.0456874682642871,0.49988380348983547,0.49988379414781425,0.9999999787908158,0.004068241548674925,-0.0038601021007018937,-0.0038601021007018937,0.0033533822353690014,0.0033533822353690014,0.0,0.0,0.0,0.0,-0.08298583054555791,-0.08298583054555791,0.0010053922034859546,0.0010053922034859546,0.049988143363355574,0.049988143363355574
